conv_rate,dist_nearest_edge,subduction_volume_km3y,carbonate_sediment_thickness,ocean_crust_carb_percent
12.83,29.18,0.22,8.62,2.58
12.79,29.76,0.22,12.26,2.58
12.92,27.62,0.2,8.68,2.55
12.9,28.0,0.22,8.68,2.57
13.04,24.95,0.21,10.53,2.26
12.96,26.68,0.2,8.68,2.55
13.13,22.97,0.21,10.53,2.23
13.09,23.96,0.21,10.53,2.25
13.19,21.39,0.21,17.58,2.19
13.17,21.98,0.21,16.53,2.19
13.19,21.39,0.21,17.58,2.19
13.17,21.98,0.21,16.53,2.19
13.23,19.69,0.17,19.99,2.12
13.2,20.82,0.17,17.58,2.19
13.28,17.43,0.18,22.84,2.07
13.26,18.75,0.17,22.84,2.12
13.27,17.99,0.18,22.84,2.07
13.24,19.5,0.17,19.99,2.12
13.25,19.12,0.17,22.84,2.12
13.2,21.0,0.17,17.58,2.19
13.21,20.63,0.17,17.58,2.19
13.19,21.19,0.17,17.58,2.19
13.32,15.42,0.16,25.27,2.08
13.31,15.92,0.16,25.27,2.08
13.34,13.35,0.17,26.41,2.07
13.33,14.01,0.18,26.41,2.07
13.34,13.51,0.14,26.41,2.07
13.34,13.83,0.18,26.41,2.07
13.34,13.83,0.18,26.41,2.07
13.33,8.63,0.12,29.22,2.1
13.35,10.84,0.1,29.67,2.08
13.33,8.39,0.1,29.22,2.1
13.35,10.84,0.1,29.67,2.08
13.35,10.84,0.1,29.67,2.08
13.34,12.49,0.16,27.02,2.07
13.35,11.79,0.16,29.84,2.07
13.34,12.31,0.16,27.02,2.07
13.35,11.46,0.11,29.84,2.07
13.34,12.49,0.16,27.02,2.07
13.31,15.92,0.16,25.27,2.08
13.34,13.83,0.18,26.41,2.07
13.31,15.75,0.16,25.27,2.08
13.29,17.05,0.18,25.38,2.07
13.3,6.58,0.03,19.93,2.07
13.3,6.73,0.1,19.93,2.07
13.16,0.88,0.07,5.78,1.22
13.21,2.3,0.07,12.26,1.35
13.13,0.01,0.01,3.28,0.95
13.21,2.3,0.07,12.26,1.35
13.21,2.3,0.07,12.26,1.35
13.24,3.27,0.1,32.83,1.44
13.25,3.65,0.1,32.83,1.44
13.23,2.91,0.07,32.83,1.35
13.13,0.01,0.01,3.28,0.95
13.13,0.01,0.01,3.28,0.95
13.13,0.01,0.01,3.28,0.95
13.13,0.01,0.01,3.28,0.95
13.13,0.01,0.01,3.28,0.95
13.3,6.73,0.1,19.93,2.07
13.32,7.58,0.14,29.22,2.07
13.33,8.26,0.14,29.22,2.1
13.33,8.26,0.14,29.22,2.1
13.3,6.58,0.03,19.93,2.07
13.3,6.73,0.1,19.93,2.07
13.23,2.91,0.07,32.83,1.35
13.3,6.73,0.1,19.93,2.07
13.3,6.73,0.1,19.93,2.07
13.33,8.26,0.14,29.22,2.1
13.33,8.26,0.14,29.22,2.1
13.31,6.88,0.1,19.93,2.07
13.31,6.88,0.1,19.93,2.07
13.32,7.93,0.14,29.22,2.07
13.07,24.36,0.21,10.53,2.25
11.82,24.13,0.21,10.5,2.57
1.93,1.68,0.04,47.64,2.67
11.78,17.16,0.22,21.3,2.57
11.99,31.6,0.2,6.27,2.54
12.0,27.81,0.19,7.73,2.54
11.48,16.62,0.16,24.6,2.07
10.13,0.09,0.05,3.96,1.17
1.65,6.6,0.02,16.06,2.21
1.84,1.76,0.0,46.61,2.37
1.86,1.32,0.02,46.61,2.37
11.5,11.52,0.18,25.64,2.09
11.93,27.97,0.21,9.82,2.57
12.01,31.44,0.21,6.27,2.56
11.95,23.4,0.18,5.23,2.57
11.67,20.57,0.16,17.3,2.14
10.84,7.89,0.08,28.67,2.09
11.25,13.05,0.13,26.08,2.07
10.68,6.11,0.1,30.22,2.07
1.72,4.96,0.03,19.12,2.53
1.8,2.99,0.02,19.12,2.37
1.77,3.62,0.03,19.12,2.43
1.86,1.21,0.02,46.61,2.37
1.84,1.76,0.0,46.61,2.37
1.85,1.42,0.02,46.61,2.37
1.85,1.71,0.02,46.61,2.37
2.06,1.68,0.05,51.45,2.55
1.97,2.61,0.04,47.64,2.67
11.31,8.46,0.16,22.01,2.21
11.36,9.26,0.1,22.01,2.11
11.68,14.84,0.19,24.86,2.56
11.48,11.12,0.18,25.64,2.09
11.85,19.11,0.21,9.58,2.55
11.75,16.39,0.22,25.47,2.57
11.64,14.07,0.18,24.86,2.56
11.99,26.45,0.19,7.95,2.53
11.88,26.06,0.19,10.1,2.56
11.9,26.62,0.19,10.1,2.56
11.93,27.78,0.21,9.82,2.57
11.97,29.92,0.22,9.82,2.54
11.99,31.6,0.2,6.27,2.54
11.97,29.73,0.22,9.82,2.54
12.01,31.8,0.21,6.27,2.56
12.0,32.49,0.21,6.27,2.55
12.01,29.33,0.19,8.7,2.55
12.01,29.9,0.19,8.7,2.57
12.01,30.69,0.22,6.27,2.57
12.01,32.49,0.2,6.27,2.55
11.91,21.27,0.21,6.25,2.56
11.88,20.29,0.21,6.25,2.56
11.98,25.5,0.18,6.18,2.55
11.96,24.16,0.18,5.23,2.55
12.0,27.81,0.19,7.73,2.54
11.59,18.69,0.15,22.4,2.08
11.74,22.15,0.19,10.75,2.22
11.87,25.5,0.19,9.95,2.57
11.68,20.77,0.19,17.3,2.14
11.76,22.55,0.19,10.75,2.22
11.51,17.18,0.16,24.6,2.08
11.62,19.44,0.16,19.76,2.14
11.23,12.73,0.15,26.08,2.07
11.38,14.97,0.14,26.31,2.07
10.94,9.07,0.12,29.23,2.08
11.1,10.99,0.13,26.63,2.07
10.76,6.96,0.12,30.22,2.07
10.13,0.09,0.05,3.96,1.17
10.37,2.29,0.06,29.48,1.33
10.38,2.46,0.07,29.48,1.44
10.13,0.09,0.05,3.96,1.17
10.77,7.13,0.12,30.22,2.07
10.68,6.11,0.1,30.22,2.07
10.79,7.31,0.12,30.22,2.07
1.63,7.12,0.02,16.06,2.21
1.68,5.72,0.03,16.06,2.22
1.67,6.02,0.02,16.06,2.22
1.68,5.72,0.03,16.06,2.22
1.75,4.06,0.03,19.12,2.43
1.72,4.96,0.03,19.12,2.53
1.78,3.45,0.04,19.12,2.43
1.8,2.85,0.02,19.12,2.37
1.8,2.99,0.02,19.12,2.37
1.8,2.99,0.02,19.12,2.37
1.85,1.71,0.02,46.61,2.37
1.85,1.71,0.02,46.61,2.37
1.83,2.2,0.04,46.61,2.37
1.87,0.71,0.01,46.61,2.37
1.74,4.35,0.03,19.12,2.43
1.8,2.99,0.02,19.12,2.37
2.12,0.1,0.05,47.04,2.71
1.87,0.71,0.01,46.61,2.37
1.96,2.24,0.04,47.64,2.67
1.84,1.76,0.0,46.61,2.37
1.85,1.62,0.02,46.61,2.37
1.8,2.99,0.02,19.12,2.37
1.8,2.85,0.02,19.12,2.37
1.85,1.71,0.02,46.61,2.37
1.86,1.32,0.02,46.61,2.37
1.85,1.71,0.02,46.61,2.37
1.84,1.76,0.0,46.61,2.37
1.8,2.99,0.02,19.12,2.37
1.86,1.32,0.02,46.61,2.37
1.8,2.85,0.02,19.12,2.37
1.85,1.71,0.02,46.61,2.37
1.94,1.86,0.04,47.64,2.67
1.99,3.19,0.05,49.76,2.57
1.87,0.96,0.01,46.61,2.37
1.87,0.96,0.01,46.61,2.37
1.87,0.96,0.01,46.61,2.37
1.86,1.08,0.02,46.61,2.37
2.09,0.89,0.05,46.56,2.55
2.05,1.87,0.05,51.45,2.55
2.02,2.86,0.05,49.76,2.57
2.0,3.25,0.05,49.76,2.57
2.05,2.07,0.05,51.45,2.55
11.24,7.4,0.0,16.06,2.21
1.64,6.76,0.02,16.06,2.21
11.28,7.96,0.13,22.01,2.21
11.25,7.65,0.14,16.06,2.21
11.32,8.62,0.12,22.01,2.21
11.44,10.56,0.13,26.03,2.1
11.38,9.52,0.17,22.01,2.11
11.55,12.31,0.18,24.86,2.09
11.54,12.11,0.18,24.86,2.09
11.48,11.12,0.18,25.64,2.09
11.73,16.0,0.21,25.47,2.55
11.75,16.39,0.22,25.47,2.57
11.7,15.23,0.19,25.67,2.56
11.54,12.11,0.18,24.86,2.09
11.35,9.15,0.11,22.01,2.11
11.43,10.28,0.12,22.01,2.1
11.43,10.28,0.12,22.01,2.1
11.82,18.33,0.21,9.58,2.54
11.76,16.77,0.22,25.47,2.57
11.81,17.94,0.21,9.58,2.57
11.5,11.52,0.18,25.64,2.09
11.7,15.23,0.19,25.67,2.56
11.71,15.61,0.2,25.67,2.56
11.56,12.5,0.18,24.86,2.09
11.66,14.46,0.18,24.86,2.56
11.56,12.5,0.18,24.86,2.09
12.0,28.19,0.19,7.73,2.54
12.0,27.62,0.13,7.73,2.54
12.0,27.62,0.13,7.73,2.54
11.98,25.69,0.18,6.18,2.53
11.91,27.0,0.19,10.1,2.56
11.86,25.31,0.19,9.95,2.57
11.87,25.5,0.19,9.95,2.57
11.89,26.25,0.19,10.1,2.56
11.91,27.19,0.21,9.82,2.57
11.93,27.78,0.21,9.82,2.57
11.91,27.19,0.21,9.82,2.57
11.95,28.95,0.22,9.82,2.54
11.97,29.73,0.22,9.82,2.54
11.95,28.95,0.22,9.82,2.54
11.99,30.89,0.2,6.27,2.53
11.99,31.6,0.2,6.27,2.54
11.98,30.71,0.22,6.27,2.53
11.99,31.42,0.2,6.27,2.54
11.98,30.51,0.22,6.27,2.53
11.98,30.71,0.22,6.27,2.53
11.95,28.75,0.22,9.82,2.54
11.96,29.53,0.22,9.82,2.54
12.0,32.31,0.21,6.27,2.55
12.0,31.96,0.2,6.27,2.54
12.01,31.98,0.2,6.27,2.56
12.01,31.62,0.21,6.27,2.56
12.01,31.98,0.2,6.27,2.56
12.01,31.98,0.2,6.27,2.56
12.01,29.9,0.19,8.7,2.57
12.01,30.1,0.22,6.27,2.57
12.01,30.1,0.22,6.27,2.57
12.01,28.57,0.19,7.73,2.55
12.01,28.95,0.19,8.7,2.55
12.01,29.71,0.19,8.7,2.55
12.01,30.69,0.22,6.27,2.57
12.01,31.08,0.21,6.27,2.57
12.01,30.1,0.22,6.27,2.57
12.01,30.89,0.22,6.27,2.57
12.01,31.08,0.21,6.27,2.57
12.0,31.96,0.2,6.27,2.54
12.0,31.96,0.2,6.27,2.54
12.01,31.8,0.21,6.27,2.56
12.0,32.66,0.21,6.27,2.55
12.01,31.08,0.21,6.27,2.57
12.01,29.33,0.19,8.7,2.55
11.82,18.33,0.21,9.58,2.54
11.86,19.5,0.21,9.58,2.55
11.84,18.92,0.21,9.58,2.55
11.88,20.29,0.21,6.25,2.56
11.92,21.85,0.21,6.25,2.57
11.91,21.27,0.21,6.25,2.56
11.9,20.87,0.21,6.25,2.56
11.98,25.12,0.18,6.18,2.55
11.97,24.54,0.18,6.18,2.55
12.0,27.62,0.13,7.73,2.54
11.99,25.88,0.18,7.95,2.53
11.97,24.35,0.18,9.22,2.55
11.96,23.59,0.18,5.23,2.57
11.97,24.73,0.18,6.18,2.55
11.95,23.02,0.18,5.23,2.57
12.0,28.0,0.19,7.73,2.54
12.0,27.81,0.19,7.73,2.54
11.86,19.5,0.21,9.58,2.55
11.92,21.85,0.21,6.25,2.57
11.89,20.48,0.21,6.25,2.56
11.98,25.12,0.18,6.18,2.55
11.96,24.16,0.18,5.23,2.55
12.0,27.62,0.13,7.73,2.54
11.4,15.3,0.14,26.31,2.07
11.54,17.75,0.15,24.6,2.08
11.64,19.82,0.16,19.76,2.14
11.7,21.16,0.19,16.31,2.19
11.73,21.95,0.19,10.75,2.22
11.79,23.34,0.2,10.75,2.25
11.81,23.74,0.2,10.75,2.25
11.78,22.95,0.2,10.75,2.22
11.84,24.73,0.21,10.5,2.57
11.94,28.17,0.22,9.82,2.54
11.96,29.14,0.22,9.82,2.54
11.91,27.0,0.19,10.1,2.56
11.92,27.38,0.21,9.82,2.57
11.83,24.33,0.21,10.5,2.57
11.88,26.06,0.19,10.1,2.56
11.75,22.35,0.19,10.75,2.22
11.79,23.34,0.2,10.75,2.25
11.68,20.77,0.19,17.3,2.14
11.71,21.36,0.19,10.75,2.19
11.68,20.77,0.19,17.3,2.14
11.71,21.36,0.19,10.75,2.19
11.6,19.07,0.16,19.76,2.14
11.65,20.01,0.16,17.3,2.14
11.49,16.81,0.16,24.6,2.08
11.56,18.13,0.15,22.4,2.08
11.55,17.94,0.15,22.4,2.08
11.59,18.88,0.16,19.76,2.14
11.58,18.5,0.15,22.4,2.08
11.66,20.38,0.16,17.3,2.14
11.64,19.82,0.16,19.76,2.14
11.67,20.57,0.16,17.3,2.14
11.37,14.8,0.14,26.31,2.07
11.4,15.3,0.14,26.31,2.07
11.23,12.73,0.15,26.08,2.07
11.27,13.39,0.16,26.08,2.07
11.23,12.73,0.15,26.08,2.07
11.27,13.39,0.16,26.08,2.07
11.27,13.39,0.16,26.08,2.07
10.85,8.01,0.1,28.67,2.09
11.04,10.22,0.08,28.33,2.07
10.84,7.89,0.08,28.67,2.09
11.04,10.22,0.08,28.33,2.07
11.04,10.22,0.08,28.33,2.07
11.16,11.87,0.14,26.08,2.07
11.11,11.17,0.13,26.63,2.07
11.16,11.87,0.14,26.08,2.07
11.08,10.84,0.1,26.63,2.07
11.16,11.87,0.14,26.08,2.07
11.4,15.3,0.14,26.31,2.07
11.27,13.39,0.16,26.08,2.07
11.39,15.13,0.14,26.31,2.07
11.46,16.24,0.16,24.6,2.07
10.68,5.96,0.03,30.22,2.07
10.68,6.11,0.1,30.22,2.07
10.15,0.27,0.05,30.21,1.17
10.3,1.68,0.05,29.48,1.33
10.13,0.09,0.05,3.96,1.17
10.3,1.68,0.05,29.48,1.33
10.3,1.68,0.05,29.48,1.33
10.42,2.84,0.07,29.48,1.44
10.44,3.03,0.07,29.48,1.44
10.37,2.29,0.06,29.48,1.33
10.13,0.09,0.05,3.96,1.17
10.13,0.09,0.05,3.96,1.17
10.13,0.09,0.05,3.96,1.17
10.13,0.09,0.05,3.96,1.17
10.68,6.11,0.1,30.22,2.07
10.76,6.96,0.12,30.22,2.07
10.82,7.64,0.11,28.67,2.09
10.82,7.64,0.11,28.67,2.09
10.68,6.11,0.1,30.22,2.07
10.68,6.11,0.1,30.22,2.07
10.37,2.29,0.06,29.48,1.33
10.68,6.11,0.1,30.22,2.07
10.68,6.11,0.1,30.22,2.07
10.82,7.64,0.11,28.67,2.09
10.82,7.64,0.11,28.67,2.09
10.68,6.11,0.1,30.22,2.07
10.74,6.77,0.12,30.22,2.07
10.79,7.31,0.12,30.22,2.07
11.8,23.54,0.2,10.75,2.25
11.69,28.27,0.21,9.35,2.55
1.93,1.68,0.04,46.03,2.66
11.85,17.16,0.22,19.94,2.52
11.93,33.9,0.2,7.73,2.55
11.99,27.81,0.19,7.05,2.53
11.28,20.75,0.16,26.49,2.06
9.45,0.87,0.02,18.85,1.3
1.6,6.6,0.02,19.04,2.25
1.83,1.76,0.0,46.03,2.37
1.84,1.32,0.01,46.03,2.37
11.63,11.52,0.19,24.31,2.18
11.83,32.11,0.21,6.26,2.53
11.97,31.44,0.21,7.73,2.56
11.97,23.4,0.18,5.3,2.55
11.51,24.71,0.16,11.85,2.14
10.57,12.02,0.08,28.36,2.08
11.01,17.03,0.12,28.13,2.07
10.39,10.25,0.09,32.56,2.03
1.68,4.96,0.02,19.25,2.38
1.77,2.99,0.02,19.25,2.37
1.74,3.62,0.03,19.25,2.37
1.84,1.32,0.01,46.03,2.37
1.83,1.76,0.0,46.03,2.37
1.84,1.42,0.01,46.03,2.37
1.83,1.71,0.01,46.03,2.37
2.08,1.68,0.05,48.96,2.55
1.97,2.61,0.04,47.6,2.57
11.46,8.46,0.17,19.21,2.25
11.51,9.26,0.1,19.44,2.25
11.77,14.84,0.19,23.08,2.53
11.62,11.32,0.19,24.31,2.18
11.9,18.92,0.21,8.49,2.52
11.83,16.39,0.22,20.81,2.52
11.74,14.07,0.18,23.08,2.53
11.99,26.45,0.18,5.71,2.52
11.77,30.19,0.19,8.16,2.57
11.78,30.57,0.19,8.87,2.57
11.83,31.91,0.21,6.26,2.53
11.89,34.06,0.22,6.26,2.54
11.93,33.9,0.2,7.73,2.55
11.88,33.86,0.22,6.26,2.54
11.96,31.8,0.21,7.73,2.56
11.94,33.02,0.21,7.73,2.56
11.98,29.14,0.19,7.22,2.54
11.98,29.9,0.19,7.73,2.56
11.98,30.69,0.22,7.73,2.56
11.95,32.49,0.2,7.73,2.56
11.95,21.46,0.21,10.78,2.56
11.92,20.09,0.21,10.78,2.55
11.98,25.5,0.18,6.24,2.52
11.97,23.97,0.18,5.3,2.52
11.99,27.81,0.19,7.05,2.53
11.4,22.83,0.15,21.91,2.07
11.59,26.29,0.19,11.85,2.3
11.75,29.82,0.19,8.16,2.56
11.52,24.9,0.18,11.85,2.14
11.61,26.68,0.2,11.85,2.3
11.3,21.13,0.16,24.53,2.06
11.45,23.58,0.16,19.41,2.14
10.99,16.86,0.14,28.13,2.07
11.16,19.1,0.14,26.49,2.06
10.68,13.21,0.12,27.07,2.08
10.85,15.13,0.13,27.76,2.06
10.48,11.09,0.11,29.32,2.08
9.75,3.83,0.03,18.81,0.53
10.05,6.43,0.05,25.05,1.44
10.07,6.6,0.07,25.05,1.44
9.36,0.03,0.01,18.85,1.39
9.41,0.45,0.03,18.85,1.32
10.49,11.27,0.11,29.32,2.08
10.39,10.25,0.09,32.56,2.03
10.51,11.45,0.11,29.32,2.08
1.59,6.94,0.02,19.04,2.25
1.65,5.52,0.03,19.04,2.25
1.63,6.02,0.02,19.04,2.25
1.64,5.72,0.03,19.04,2.25
1.74,3.62,0.03,19.25,2.37
1.68,4.96,0.02,19.25,2.38
1.75,3.45,0.04,19.25,2.37
1.78,2.85,0.02,19.25,2.37
1.77,2.99,0.02,19.25,2.37
1.77,2.99,0.02,19.25,2.37
1.83,1.62,0.01,46.03,2.37
1.83,1.71,0.01,46.03,2.37
1.81,2.2,0.03,46.03,2.37
1.86,0.71,0.01,46.03,2.37
1.71,4.35,0.03,19.25,2.44
1.77,2.99,0.02,19.25,2.37
2.15,0.1,0.05,46.8,2.7
1.86,0.71,0.01,46.03,2.37
1.96,2.42,0.04,47.6,2.66
1.83,1.76,0.0,46.03,2.37
1.83,1.62,0.01,46.03,2.37
1.77,2.99,0.02,19.25,2.37
1.78,2.85,0.02,19.25,2.37
1.83,1.62,0.01,46.03,2.37
1.84,1.32,0.01,46.03,2.37
1.83,1.71,0.01,46.03,2.37
1.83,1.76,0.0,46.03,2.37
1.77,2.99,0.02,19.25,2.37
1.84,1.32,0.01,46.03,2.37
1.78,2.85,0.02,19.25,2.37
1.83,1.71,0.01,46.03,2.37
1.94,1.86,0.04,47.6,2.66
1.99,2.99,0.04,47.6,2.57
1.85,0.96,0.01,46.03,2.37
1.85,0.96,0.01,46.03,2.37
1.85,0.96,0.01,46.03,2.37
1.85,1.08,0.01,46.03,2.37
2.11,0.89,0.05,46.8,2.7
2.07,1.87,0.05,48.96,2.55
2.02,2.86,0.05,48.96,2.57
2.01,3.25,0.05,48.96,2.57
2.06,2.07,0.05,48.96,2.55
11.41,7.48,0.14,19.04,2.25
1.59,6.76,0.02,19.04,2.25
11.43,7.96,0.13,19.04,2.25
11.41,7.65,0.14,19.04,2.25
11.46,8.46,0.17,19.21,2.25
11.57,10.42,0.14,19.44,2.25
11.52,9.52,0.18,19.44,2.25
11.66,12.31,0.19,23.79,2.17
11.66,12.31,0.19,23.79,2.17
11.62,11.32,0.19,24.31,2.18
11.82,16.19,0.22,20.81,2.52
11.83,16.39,0.22,20.81,2.52
11.79,15.23,0.22,23.08,2.53
11.66,12.11,0.19,23.79,2.17
11.5,9.15,0.12,19.44,2.25
11.57,10.42,0.14,19.44,2.25
11.57,10.42,0.14,19.44,2.25
11.89,18.53,0.21,8.49,2.52
11.84,16.77,0.22,20.81,2.52
11.87,17.94,0.21,8.49,2.52
11.63,11.52,0.19,24.31,2.18
11.79,15.23,0.22,23.08,2.53
11.8,15.61,0.22,23.08,2.53
11.66,12.31,0.19,23.79,2.17
11.76,14.46,0.18,23.08,2.53
11.67,12.5,0.19,23.79,2.17
11.99,28.19,0.19,7.05,2.54
11.99,27.62,0.13,7.05,2.53
11.99,27.81,0.19,7.05,2.53
11.98,25.69,0.18,5.71,2.52
11.8,31.13,0.19,8.87,2.53
11.74,29.44,0.19,8.16,2.56
11.75,29.82,0.19,8.16,2.56
11.78,30.57,0.19,8.87,2.57
11.81,31.32,0.21,6.26,2.53
11.83,32.11,0.21,6.26,2.53
11.81,31.32,0.21,6.26,2.53
11.86,33.08,0.22,6.26,2.53
11.88,33.86,0.22,6.26,2.54
11.86,32.89,0.22,6.26,2.53
11.91,34.61,0.2,7.73,2.54
11.93,33.9,0.2,7.73,2.55
11.91,34.8,0.22,7.73,2.54
11.92,34.08,0.2,7.73,2.55
11.9,34.65,0.22,6.26,2.54
11.9,34.65,0.22,6.26,2.54
11.86,32.89,0.22,6.26,2.53
11.88,33.67,0.22,6.26,2.54
11.94,33.2,0.21,7.73,2.56
11.93,33.55,0.2,7.73,2.55
11.96,31.98,0.2,7.73,2.56
11.97,31.62,0.21,7.73,2.56
11.96,31.98,0.2,7.73,2.56
11.96,31.98,0.2,7.73,2.56
11.98,29.9,0.19,7.73,2.56
11.98,29.9,0.19,7.73,2.56
11.98,30.3,0.22,7.73,2.56
11.99,28.57,0.19,7.22,2.54
11.99,28.95,0.19,7.22,2.54
11.98,29.52,0.19,7.22,2.54
11.98,30.69,0.22,7.73,2.56
11.97,31.08,0.21,7.73,2.56
11.98,30.3,0.22,7.73,2.56
11.97,30.89,0.22,7.73,2.56
11.97,31.08,0.21,7.73,2.56
11.93,33.55,0.2,7.73,2.55
11.93,33.55,0.2,7.73,2.55
11.96,31.8,0.21,7.73,2.56
11.95,32.84,0.21,7.73,2.56
11.97,31.08,0.21,7.73,2.56
11.98,29.33,0.19,7.22,2.54
11.89,18.53,0.21,8.49,2.52
11.91,19.5,0.21,8.49,2.54
11.9,18.92,0.21,8.49,2.52
11.92,20.09,0.21,10.78,2.55
11.95,21.85,0.21,5.3,2.56
11.95,21.46,0.21,10.78,2.56
11.94,20.87,0.21,10.78,2.55
11.98,25.12,0.18,6.24,2.52
11.98,24.54,0.18,6.24,2.52
11.99,27.62,0.13,7.05,2.53
11.99,26.07,0.18,5.71,2.52
11.98,24.35,0.18,6.24,2.52
11.97,23.78,0.18,5.3,2.55
11.98,24.73,0.18,6.24,2.52
11.97,23.02,0.18,5.3,2.55
11.99,28.0,0.19,7.05,2.53
11.99,27.81,0.19,7.05,2.53
11.91,19.5,0.21,8.49,2.54
11.95,21.85,0.21,5.3,2.56
11.93,20.48,0.21,10.78,2.55
11.98,25.12,0.18,6.24,2.52
11.97,23.97,0.18,5.3,2.52
11.99,27.62,0.13,7.05,2.53
11.2,19.59,0.14,26.49,2.06
11.35,21.88,0.15,24.53,2.06
11.47,23.96,0.16,19.41,2.14
11.54,25.3,0.19,11.85,2.3
11.58,26.09,0.19,11.85,2.3
11.64,27.28,0.2,10.47,2.44
11.67,27.87,0.2,10.47,2.44
11.63,27.08,0.2,11.85,2.3
11.71,28.86,0.21,9.35,2.55
11.84,32.5,0.22,6.26,2.53
11.87,33.47,0.22,6.26,2.54
11.8,31.13,0.19,8.87,2.53
11.81,31.52,0.21,6.26,2.53
11.7,28.47,0.21,9.35,2.55
11.77,30.19,0.19,8.16,2.57
11.6,26.49,0.2,11.85,2.3
11.65,27.48,0.2,10.47,2.44
11.52,24.9,0.18,11.85,2.14
11.55,25.5,0.19,11.85,2.3
11.52,24.9,0.18,11.85,2.14
11.55,25.5,0.19,11.85,2.3
11.43,23.2,0.15,19.41,2.14
11.49,24.33,0.16,16.74,2.14
11.29,20.94,0.16,24.53,2.06
11.37,22.26,0.15,21.91,2.07
11.33,21.51,0.16,24.53,2.06
11.41,23.01,0.15,21.91,2.14
11.39,22.64,0.15,21.91,2.07
11.51,24.71,0.16,11.85,2.14
11.48,24.14,0.16,16.74,2.14
11.51,24.71,0.16,11.85,2.14
11.15,18.93,0.14,26.49,2.06
11.2,19.59,0.14,26.49,2.06
10.99,16.86,0.14,28.13,2.07
11.05,17.53,0.15,28.13,2.07
10.99,16.86,0.14,28.13,2.07
11.03,17.35,0.15,28.13,2.07
11.03,17.35,0.15,28.13,2.07
10.59,12.28,0.09,28.36,2.08
10.78,14.36,0.08,26.87,2.06
10.56,11.91,0.08,28.36,2.08
10.78,14.36,0.08,26.87,2.06
10.78,14.36,0.08,26.87,2.06
10.92,16.0,0.14,27.76,2.06
10.85,15.13,0.13,27.76,2.06
10.92,16.0,0.14,27.76,2.06
10.85,15.13,0.13,27.76,2.06
10.92,16.0,0.14,27.76,2.06
11.2,19.59,0.14,26.49,2.06
11.03,17.35,0.15,28.13,2.07
11.18,19.27,0.14,26.49,2.06
11.24,20.21,0.13,26.49,2.06
10.38,10.1,0.03,32.56,2.03
10.39,10.25,0.09,32.56,2.03
9.81,4.4,0.05,29.07,1.09
9.98,5.81,0.05,34.97,1.32
9.46,0.98,0.01,55.73,1.3
9.98,5.81,0.05,34.97,1.32
9.98,5.81,0.05,34.97,1.32
10.11,6.98,0.07,25.05,1.44
10.13,7.17,0.07,25.05,1.44
10.05,6.43,0.05,25.05,1.44
9.37,0.15,0.03,18.85,1.32
9.45,0.87,0.02,18.85,1.3
9.36,0.03,0.01,18.85,1.39
9.46,0.98,0.01,55.73,1.3
9.63,2.85,0.01,0.26,1.12
10.39,10.25,0.09,32.56,2.03
10.48,11.09,0.11,29.32,2.08
10.54,11.78,0.11,29.32,2.08
10.54,11.78,0.11,29.32,2.08
10.39,10.25,0.09,32.56,2.03
10.39,10.25,0.09,32.56,2.03
10.05,6.43,0.05,25.05,1.44
10.39,10.25,0.09,32.56,2.03
10.39,10.25,0.09,32.56,2.03
10.54,11.78,0.11,29.32,2.08
10.54,11.78,0.11,29.32,2.08
10.41,10.4,0.09,32.56,2.03
10.41,10.4,0.09,32.56,2.03
10.51,11.45,0.11,29.32,2.08
11.66,27.68,0.2,10.47,2.44
11.68,27.82,0.22,8.25,2.55
1.93,1.68,0.04,47.72,2.66
11.86,17.74,0.21,9.59,2.51
11.92,33.9,0.21,7.78,2.56
11.98,27.81,0.19,5.33,2.51
11.28,20.31,0.15,25.89,2.06
9.45,0.42,0.02,18.89,1.31
1.6,6.74,0.02,15.21,2.39
1.83,1.76,0.0,46.18,2.37
1.85,1.32,0.01,46.18,2.37
11.62,11.52,0.19,21.9,2.28
11.83,31.66,0.22,7.73,2.56
11.96,31.44,0.21,7.78,2.55
11.96,23.21,0.18,5.82,2.52
11.5,24.26,0.17,10.72,2.3
10.57,11.57,0.08,26.47,2.07
11.02,16.74,0.12,28.17,2.06
10.39,9.8,0.09,31.13,2.06
1.68,4.96,0.03,15.21,2.55
1.78,2.99,0.02,15.21,2.37
1.75,3.62,0.03,15.21,2.37
1.85,1.32,0.01,46.18,2.37
1.83,1.76,0.0,46.18,2.37
1.84,1.42,0.01,46.18,2.37
1.83,1.71,0.01,46.18,2.37
2.08,1.68,0.05,50.5,2.55
1.98,2.8,0.04,47.72,2.56
11.46,8.62,0.13,14.58,2.28
11.5,9.26,0.1,16.02,2.28
11.76,14.84,0.19,17.1,2.56
11.61,11.32,0.19,16.02,2.28
11.89,18.92,0.21,9.59,2.51
11.82,16.39,0.22,17.1,2.51
11.73,14.07,0.19,20.81,2.5
11.98,26.26,0.18,4.93,2.51
11.76,29.75,0.2,7.62,2.56
11.77,30.12,0.2,7.69,2.56
11.82,31.46,0.22,7.73,2.56
11.88,33.61,0.22,7.73,2.56
11.92,33.9,0.21,7.78,2.56
11.88,33.42,0.22,7.73,2.56
11.96,31.8,0.21,7.78,2.55
11.94,33.02,0.21,7.78,2.56
11.98,29.33,0.19,5.88,2.52
11.97,29.9,0.18,7.78,2.52
11.97,30.69,0.22,7.78,2.54
